objID,ra,dec,rerun,run,camcol,field,paper,cluster_type,cluster_name,ori_ra,ori_dec,line_num,label,Filename
"""1237665097919299998""",126.081967413657,19.8122695516033,301,4569,3,97,Xxx,,,126.082,19.81227,641,BSS,641_301_4569_3_97
"""1237666228569899277""",267.117454687926,25.7616409332143,301,4832,5,104,Xxx,,,267.1175,25.76164,642,BSS,642_301_4832_5_104
"""1237666228572258839""",272.660228936112,23.8114436633707,301,4832,5,140,Xxx,,,272.6602,23.81145,643,BSS,643_301_4832_5_140
"""1237666229108932780""",272.29074888581,24.3619738340365,301,4832,6,137,Xxx,,,272.2907,24.36197,645,BSS,645_301_4832_6_137
"""1237666463186026953""",85.5897133045824,62.0887656570681,301,4887,2,158,Xxx,,,85.58968,62.08876,646,BSS,646_301_4887_2_158
"""1237665024912982026""",206.605958718436,33.0008817090281,301,4552,3,221,Xxx,,,206.606,33.00089,648,BSS,648_301_4552_3_221
"""1237664878871970035""",132.75929632521,25.0005944142843,301,4518,3,36,Xxx,,,132.7593,25.0006,649,BSS,649_301_4518_3_36
"""1237665024907804738""",192.475180446559,34.6816666822987,301,4552,3,142,Xxx,,,192.4752,34.68166,650,BSS,650_301_4552_3_142
"""1237666215691616338""",20.6795743178133,39.526363683732,301,4829,5,205,Xxx,,,20.67956,39.52638,651,BSS,651_301_4829_5_205
"""1237664879950954583""",144.476596167179,31.1148050360533,301,4518,5,116,Xxx,,,144.4766,31.11481,653,BSS,653_301_4518_5_116
"""1237666214616891560""",21.3800304440609,37.2223908100083,301,4829,3,190,Xxx,,,21.38002,37.2224,654,BSS,654_301_4829_3_190
"""1237666214616891644""",21.3085122445662,37.274474311509,301,4829,3,190,Xxx,,,21.3085,37.27448,656,BSS,656_301_4829_3_190
"""1237666214617546767""",21.6167171692304,38.6543968299018,301,4829,3,200,Xxx,,,21.61672,38.65438,657,BSS,657_301_4829_3_200
"""1237664887462035548""",241.848867010319,22.7489537507826,301,4520,3,38,Xxx,,,241.8489,22.74895,658,BSS,658_301_4520_3_38
"""1237665016848777371""",163.536736000372,33.3105966646404,301,4550,4,51,Xxx,,,163.5367,33.31059,659,BSS,659_301_4550_4_51
"""1237665017385713785""",163.469597922897,33.8754985487709,301,4550,5,52,Xxx,,,163.4696,33.8755,660,BSS,660_301_4550_5_52
"""1237665441538637851""",248.990922355048,13.9053436846818,301,4649,3,432,Xxx,,,248.9909,13.90535,661,BSS,661_301_4649_3_432
"""1237666215691158186""",20.3688483210261,38.5384841792698,301,4829,5,198,Xxx,,,20.36884,38.53849,663,BSS,663_301_4829_5_198
"""1237662500551721390""",256.363492079245,23.4699478937264,301,3964,5,309,Xxx,,,256.3635,23.46994,664,BSS,664_301_3964_5_309
"""1237665023834783981""",194.492480282696,33.662607880619,301,4552,1,153,Xxx,,,194.4925,33.66261,665,BSS,665_301_4552_1_153
"""1237665441000325201""",245.764509905825,14.853139737629,301,4649,2,410,Xxx,,,245.7645,14.85314,666,BSS,666_301_4649_2_410
"""1237665440439009342""",186.828073148724,28.7792372584142,301,4649,1,37,Xxx,,,186.8281,28.77924,667,BSS,667_301_4649_1_37
"""1237665429186871647""",250.388939955843,13.8684651895913,301,4646,4,375,Xxx,,,250.3889,13.86847,668,BSS,668_301_4646_4_375
"""1237665429183987816""",244.240394495774,16.695571029438,301,4646,4,331,Xxx,,,244.2404,16.69556,669,BSS,669_301_4646_4_331
"""1237666407381532720""",29.3828852010749,-0.498232472985189,301,4874,2,617,Xxx,,,29.38287,-0.498235,670,BSS,670_301_4874_2_617
"""1237663232832176663""",351.422543474531,49.4665405193804,301,4135,1,134,Xxx,,,351.4226,49.46654,673,BSS,673_301_4135_1_134
"""1237663230159356872""",352.059414346412,52.6079789062375,301,4134,4,310,Xxx,,,352.0594,52.60798,674,BSS,674_301_4134_4_310
"""1237663231219531957""",302.34129112818,78.4767640111949,301,4134,6,103,Xxx,,,302.3414,78.47677,675,BSS,675_301_4134_6_103
"""1237662641735008607""",249.073166746212,24.0561065009056,301,3997,4,99,Xxx,,,249.0732,24.0561,678,BSS,678_301_3997_4_99
"""1237662641734221929""",247.529769921085,25.1652669482266,301,3997,4,87,Xxx,,,247.5298,25.16527,679,BSS,679_301_3997_4_87
"""1237663235515286541""",352.923986691785,52.7329245193299,301,4135,6,115,Xxx,,,352.924,52.73294,680,BSS,680_301_4135_6_115
"""1237663235515156041""",353.022190746966,53.0154876550129,301,4135,6,113,Xxx,,,353.0222,53.01551,682,BSS,682_301_4135_6_113
"""1237663231232835903""",353.095223379218,53.5099876944672,301,4134,6,306,Xxx,,,353.0952,53.50998,683,BSS,683_301_4134_6_306
"""1237663543679451463""",322.2893113617,0.402257165098037,301,4207,4,119,Xxx,,,322.2893,0.402243,684,BSS,684_301_4207_4_119
"""1237663543681810721""",327.620364293716,0.387449302859958,301,4207,4,155,Xxx,,,327.6204,0.387444,685,BSS,685_301_4207_4_155
"""1237663543684038858""",332.6428108995,0.209528311031126,301,4207,4,189,Xxx,,,332.6428,0.209496,686,BSS,686_301_4207_4_189
"""1237664667892645962""",140.995208408292,30.5691252881337,301,4469,2,203,Xxx,,,140.9952,30.56913,687,BSS,687_301_4469_2_203
"""1237663232830670269""",349.37865382458,52.6016780918259,301,4135,1,111,Xxx,,,349.3786,52.60166,688,BSS,688_301_4135_1_111
"""1237663232835584080""",354.772039815868,42.0461933602649,301,4135,1,186,Xxx,,,354.7721,42.0462,692,BSS,692_301_4135_1_186
"""1237663543686004761""",337.176358309899,0.24032270981923,301,4207,4,219,Xxx,,,337.1764,0.240324,693,BSS,693_301_4207_4_219
"""1237663543686463706""",338.174173628536,0.315145131143824,301,4207,4,226,Xxx,,,338.1742,0.315136,694,BSS,694_301_4207_4_226
"""1237663543682203953""",328.438136265224,0.340381089369877,301,4207,4,161,Xxx,,,328.4381,0.340382,695,BSS,695_301_4207_4_161
"""1237663235515088970""",352.828983636431,53.284499741171,301,4135,6,112,Xxx,,,352.829,53.28453,696,BSS,696_301_4135_6_112
"""1237663231219466525""",301.520794644792,78.5726580441002,301,4134,6,102,Xxx,,,301.5209,78.57269,697,BSS,697_301_4134_6_102
"""1237663783665729588""",11.9370950866077,-0.281513629027262,301,4263,3,195,Xxx,,,11.9371,-0.281495,698,BSS,698_301_4263_3_195
"""1237663542612787230""",338.336494385359,-0.505058005944771,301,4207,2,227,Xxx,,,338.3365,-0.505041,700,BSS,700_301_4207_2_227
"""1237663230681808981""",292.404713917989,78.8467454043167,301,4134,5,90,Xxx,,,292.4046,78.84674,701,BSS,701_301_4134_5_90
"""1237663543149199805""",337.409360027033,-0.0494002357562254,301,4207,3,220,Xxx,,,337.4094,-0.049373,704,BSS,704_301_4207_3_220
"""1237663230695571948""",351.759173944796,54.1856812704224,301,4134,5,300,Xxx,,,351.7592,54.18569,705,BSS,705_301_4134_5_300
"""1237663543149330521""",337.677036184092,-0.186834963269415,301,4207,3,222,Xxx,,,337.677,-0.186819,706,BSS,706_301_4207_3_222
"""1237662663218495848""",243.210927285724,24.1186267204568,301,4002,4,231,Xxx,,,243.2109,24.11862,707,BSS,707_301_4002_4_231
"""1237663235518038799""",355.962623276947,46.7166024168506,301,4135,6,157,Xxx,,,355.9626,46.71659,709,BSS,709_301_4135_6_157
"""1237662661600673832""",226.205323345634,31.1641597290429,301,4002,1,121,Xxx,,,226.2053,31.16416,711,BSS,711_301_4002_1_121
"""1237663543149920393""",339.014209036703,-0.082875344846216,301,4207,3,231,Xxx,,,339.0142,-0.082874,712,BSS,712_301_4207_3_231
"""1237663235517842699""",355.689170881352,47.1682859966647,301,4135,6,154,Xxx,,,355.6892,47.16827,713,BSS,713_301_4135_6_154
"""1237663235515615050""",353.232158086603,52.0753647555388,301,4135,6,120,Xxx,,,353.2322,52.07538,714,BSS,714_301_4135_6_120
"""1237663235515416755""",353.023518063286,52.5263582330501,301,4135,6,117,Xxx,,,353.0235,52.52636,715,BSS,715_301_4135_6_117
"""1237663230699372861""",355.847623487677,45.8950901677821,301,4134,5,358,Xxx,,,355.8476,45.89509,716,BSS,716_301_4134_5_358
"""1237662662673629381""",224.814219661573,32.7745738267364,301,4002,3,109,Xxx,,,224.8142,32.77457,717,BSS,717_301_4002_3_109
"""1237663543686660184""",338.711374420514,0.327265875284463,301,4207,4,229,Xxx,,,338.7114,0.327269,718,BSS,718_301_4207_4_229
"""1237663232838140325""",356.775479903207,36.409676950056,301,4135,1,225,Xxx,,,356.7755,36.40968,719,BSS,719_301_4135_1_225
"""1237663233367083362""",349.588416190962,53.7284185006992,301,4135,2,104,Xxx,,,349.5885,53.7284,720,BSS,720_301_4135_2_104
"""1237663234442789490""",353.069244732511,49.8014492000787,301,4135,4,134,Xxx,,,353.0692,49.80145,721,BSS,721_301_4135_4_134
"""1237663783118569700""",348.413492563473,-0.759566220676464,301,4263,2,38,Xxx,,,348.4135,-0.759587,722,BSS,722_301_4263_2_38
"""1237663783120732324""",353.406978553088,-0.655216918687174,301,4263,2,71,Xxx,,,353.407,-0.655215,724,BSS,724_301_4263_2_71
"""1237663783120863270""",353.618095463592,-0.709116437682214,301,4263,2,73,Xxx,,,353.6181,-0.709117,725,BSS,725_301_4263_2_73
"""1237663234978678924""",352.814807063898,52.0841507960643,301,4135,5,119,Xxx,,,352.8148,52.08414,727,BSS,727_301_4135_5_119
"""1237663234445607557""",355.942634396314,43.6918293510414,301,4135,4,177,Xxx,,,355.9426,43.69182,728,BSS,728_301_4135_4_177
"""1237663234443051992""",353.581878533457,49.2083188215946,301,4135,4,138,Xxx,,,353.5819,49.20831,731,BSS,731_301_4135_4_138
"""1237663233909064233""",355.559970694248,42.7340896372402,301,4135,3,182,Xxx,,,355.56,42.73409,732,BSS,732_301_4135_3_182
"""1237663233907687589""",354.277688430789,45.8627833514114,301,4135,3,161,Xxx,,,354.2777,45.86278,733,BSS,733_301_4135_3_161
"""1237662640125575267""",250.492315831046,21.3958791497064,301,3997,1,117,Xxx,,,250.4923,21.39586,734,BSS,734_301_3997_1_117
"""1237663783128596520""",11.3202233406599,-0.737501625666663,301,4263,2,191,Xxx,,,11.32022,-0.737478,735,BSS,735_301_4263_2_191
"""1237663234448098010""",357.796712188283,38.0712831418808,301,4135,4,215,Xxx,,,357.7967,38.07127,736,BSS,736_301_4135_4_215
"""1237663234978152964""",351.956628652852,53.2345298185142,301,4135,5,111,Xxx,,,351.9566,53.23455,737,BSS,737_301_4135_5_111
"""1237663783128989783""",12.2168779097747,-0.809110640213194,301,4263,2,197,Xxx,,,12.21689,-0.809102,738,BSS,738_301_4263_2_197
"""1237663783128989804""",12.2422421146732,-0.727884278670911,301,4263,2,197,Xxx,,,12.24224,-0.727891,739,BSS,739_301_4263_2_197
"""1237663783118504096""",348.305934910043,-0.737595165508945,301,4263,2,37,Xxx,,,348.3059,-0.737585,742,BSS,742_301_4263_2_37
"""1237663235514959117""",352.528261099152,53.42586126945,301,4135,6,110,Xxx,,,352.5283,53.42588,744,BSS,744_301_4135_6_110
"""1237663233367475070""",350.042688535589,52.9520437414017,301,4135,2,110,Xxx,,,350.0427,52.95203,746,BSS,746_301_4135_2_110
"""1237663233367605772""",350.066486932428,52.6667985509771,301,4135,2,112,Xxx,,,350.0665,52.66678,747,BSS,747_301_4135_2_112
"""1237663716555948147""",10.8354489839458,1.0241387788676,301,4247,6,181,Xxx,,,10.83547,1.024113,748,BSS,748_301_4247_6_181
"""1237663233375011270""",357.273395886307,36.4535579248728,301,4135,2,225,Xxx,,,357.2734,36.45354,749,BSS,749_301_4135_2_225
"""1237664669516562513""",176.673396191611,40.39291340967,301,4469,5,406,Xxx,,,176.6734,40.39292,754,BSS,754_301_4469_5_406
"""1237663782596968565""",23.289226313582,-1.15018653878141,301,4263,1,271,Xxx,,,23.28919,-1.150191,755,BSS,755_301_4263_1_271
"""1237664670053302293""",176.258930333226,40.8543692275684,301,4469,6,404,Xxx,,,176.2589,40.85437,756,BSS,756_301_4469_6_404
"""1237663783117521042""",345.992480062032,-0.67600289940743,301,4263,2,22,Xxx,,,345.9925,-0.676006,759,BSS,759_301_4263_2_22
"""1237663783118110745""",347.320933129434,-0.672834518368746,301,4263,2,31,Xxx,,,347.3209,-0.672831,760,BSS,760_301_4263_2_31
"""1237663234986147857""",359.215040562404,35.7266756129237,301,4135,5,233,Xxx,,,359.215,35.72668,762,BSS,762_301_4135_5_233
"""1237663234981560499""",355.520087554802,45.8044180823651,301,4135,5,163,Xxx,,,355.5201,45.80442,765,BSS,765_301_4135_5_163
"""1237663230158898138""",351.407603155522,53.5693613647494,301,4134,4,303,Xxx,,,351.4076,53.56934,766,BSS,766_301_4134_4_303
"""1237663230145659495""",300.088980738248,77.944980604271,301,4134,4,101,Xxx,,,300.0891,77.94501,767,BSS,767_301_4134_4_101
"""1237663457239499320""",316.921024161643,-0.250077598465257,301,4187,3,62,Xxx,,,316.921,-0.250074,768,BSS,768_301_4187_3_62
"""1237663272556298386""",305.676874978625,76.5195614178687,301,4144,3,68,Xxx,,,305.6769,76.51956,769,BSS,769_301_4144_3_68
"""1237662963321471098""",357.856414565247,37.2644718744276,301,4072,3,111,Xxx,,,357.8564,37.26448,771,BSS,771_301_4072_3_111
"""1237662963857752535""",357.993423435067,38.6491922658608,301,4072,4,102,Xxx,,,357.9935,38.64922,772,BSS,772_301_4072_4_102
"""1237663457241268812""",320.978008266979,-0.398115466896561,301,4187,3,89,Xxx,,,320.978,-0.398116,774,BSS,774_301_4187_3_89
"""1237662964394623432""",358.35099993414,38.718354069878,301,4072,5,102,Xxx,,,358.351,38.71839,775,BSS,775_301_4072_5_102
"""1237663457776697628""",317.757320510798,0.171882524418877,301,4187,4,67,Xxx,,,317.7573,0.171878,776,BSS,776_301_4187_4_67
"""1237663463141802117""",345.435828876864,1.07084048672901,301,4188,6,12,Xxx,,,345.4358,1.070856,779,BSS,779_301_4188_6_12
"""1237663083041981488""",350.811019457859,52.0788582362529,301,4100,2,85,Xxx,,,350.811,52.07887,780,BSS,780_301_4100_2_85
"""1237663083049058507""",357.621734613048,36.6535034577211,301,4100,2,193,Xxx,,,357.6217,36.6535,781,BSS,781_301_4100_2_193
"""1237663085192347977""",356.226356487219,46.3466808690407,301,4100,6,129,Xxx,,,356.2264,46.34668,782,BSS,782_301_4100_6_129
"""1237662666964795651""",250.761662319727,21.8225109553072,301,4003,3,51,Xxx,,,250.7617,21.8225,783,BSS,783_301_4003_3_51
"""1237663272556036155""",303.169317036418,76.8451498177318,301,4144,3,64,Xxx,,,303.1694,76.84514,784,BSS,784_301_4144_3_64
"""1237662666963288256""",247.935546598164,24.1010702946253,301,4003,3,28,Xxx,,,247.9356,24.10108,786,BSS,786_301_4003_3_28
"""1237662666426352111""",247.607985191594,23.8290131765222,301,4003,2,27,Xxx,,,247.608,23.82903,787,BSS,787_301_4003_2_27
"""1237662962244780388""",354.283920808616,43.4957702583294,301,4072,1,66,Xxx,,,354.2839,43.49577,790,BSS,790_301_4072_1_66
"""1237663457239499007""",316.977463166205,-0.267178834154224,301,4187,3,62,Xxx,,,316.9774,-0.267168,791,BSS,791_301_4187_3_62
"""1237663275781718090""",3.32147600130418,-1.25037476242702,301,4145,1,132,Xxx,,,3.321484,-1.250382,793,BSS,793_301_4145_1_132
"""1237662695965655082""",242.360594866475,21.0540888022593,301,4010,1,201,Xxx,,,242.3606,21.05408,796,BSS,796_301_4010_1_201
"""1237663277926776992""",357.782667279139,0.485584309669172,301,4145,5,95,Xxx,,,357.7827,0.485574,797,BSS,797_301_4145_5_95
"""1237663277928218842""",1.08634058229526,0.478220323844294,301,4145,5,117,Xxx,,,1.086341,0.478232,798,BSS,798_301_4145_5_117
"""1237662695968669822""",248.598195811999,17.4704419717627,301,4010,1,247,Xxx,,,248.5982,17.47045,799,BSS,799_301_4010_1_247
"""1237662696499183758""",235.343788123927,25.2375193308655,301,4010,2,150,Xxx,,,235.3438,25.23752,801,BSS,801_301_4010_2_150
"""1237662305661485062""",236.364591300572,28.8103730708259,301,3919,2,216,Xxx,,,236.3646,28.81038,802,BSS,802_301_3919_2_216
"""1237663278459650242""",348.67962823745,0.881654538446131,301,4145,6,34,Xxx,,,348.6795,0.881659,803,BSS,803_301_4145_6_34
"""1237663278462075053""",354.225072243191,0.85959539034646,301,4145,6,71,Xxx,,,354.2251,0.859617,804,BSS,804_301_4145_6_71
"""1237663278464892957""",0.605671723893579,0.949005628198189,301,4145,6,114,Xxx,,,0.605662,0.949012,805,BSS,805_301_4145_6_114
"""1237662696501477435""",240.497121347361,22.7426744869008,301,4010,2,185,Xxx,,,240.4971,22.74267,806,BSS,806_301_4010_2_185
"""1237662697576071290""",242.687874148165,22.4530819691897,301,4010,4,198,Xxx,,,242.6879,22.45308,807,BSS,807_301_4010_4_198
"""1237662697576923352""",244.458062014934,21.3843014497457,301,4010,4,211,Xxx,,,244.4581,21.38431,808,BSS,808_301_4010_4_211
"""1237662698114056567""",245.286501736543,21.4594025905711,301,4010,5,215,Xxx,,,245.2865,21.45939,809,BSS,809_301_4010_5_215
"""1237663272556494926""",307.477791257704,76.3678851154178,301,4144,3,71,Xxx,,,307.4779,76.3679,810,BSS,810_301_4144_3_71
"""1237663278459322503""",347.90280629782,0.88784837834391,301,4145,6,29,Xxx,,,347.9028,0.88781,811,BSS,811_301_4145_6_29
"""1237663272019558638""",306.137899892866,76.0570299755835,301,4144,2,70,Xxx,,,306.1379,76.05705,812,BSS,812_301_4144_2_70
"""1237662665889480858""",247.304917022812,23.4312170078312,301,4003,1,27,Xxx,,,247.3049,23.43123,813,BSS,813_301_4003_1_27
"""1237663228548612446""",349.833155542252,52.5103415856958,301,4134,1,308,Xxx,,,349.8331,52.51032,815,BSS,815_301_4134_1_308
"""1237663228548876541""",350.0847868684,51.8764622843846,301,4134,1,312,Xxx,,,350.0848,51.87646,816,BSS,816_301_4134_1_312
"""1237663228548876965""",350.372023024424,51.8725607143935,301,4134,1,312,Xxx,,,350.372,51.87257,817,BSS,817_301_4134_1_312
"""1237663228549072970""",350.56830163466,51.4826377324726,301,4134,1,315,Xxx,,,350.5683,51.48264,820,BSS,820_301_4134_1_315
"""1237663229085024638""",349.971678098892,53.6485630681087,301,4134,2,301,Xxx,,,349.9716,53.64859,822,BSS,822_301_4134_2_301
"""1237663204922687513""",19.4442692528902,0.766770735253229,301,4128,5,253,Xxx,,,19.4442,0.766814,824,BSS,824_301_4128_5_253
"""1237663229085614407""",350.699736835603,52.394803942113,301,4134,2,310,Xxx,,,350.6998,52.3948,825,BSS,825_301_4134_2_310
"""1237663530255777824""",117.867072588975,46.2389735915369,301,4204,3,90,Xxx,,,117.8671,46.23898,826,BSS,826_301_4204_3_90
"""1237663530790748253""",114.5123378273,42.6260061516644,301,4204,4,61,Xxx,,,114.5123,42.62601,827,BSS,827_301_4204_4_61
"""1237663229621830345""",350.611534830633,53.9218027096377,301,4134,3,300,Xxx,,,350.6115,53.92181,828,BSS,828_301_4134_3_300
"""1237663238740836606""",54.386486888179,0.169938576592469,301,4136,4,181,Xxx,,,54.3865,0.169933,829,BSS,829_301_4136_4_181
"""1237662664291450982""",242.022712483767,25.81137551691,301,4002,6,219,Xxx,,,242.0227,25.81137,830,BSS,830_301_4002_6_219
"""1237663237667422267""",55.1214279207099,-0.732162123743054,301,4136,2,186,Xxx,,,55.12142,-0.732163,832,BSS,832_301_4136_2_186
"""1237662663748223010""",227.211845747838,32.6706290742639,301,4002,5,122,Xxx,,,227.2119,32.67062,833,BSS,833_301_4002_5_122
"""1237663229607936361""",289.705967886598,78.0470036499119,301,4134,3,88,Xxx,,,289.706,78.04698,835,BSS,835_301_4134_3_88
"""1237663530255712271""",117.770708694017,46.0407644933007,301,4204,3,89,Xxx,,,117.7707,46.04074,836,BSS,836_301_4204_3_89
"""1237663784210465082""",29.936193990846,0.103612287759709,301,4263,4,315,Xxx,,,29.9362,0.103631,837,BSS,837_301_4263_4_315
"""1237662664294858888""",249.196740713069,21.598995008899,301,4002,6,271,Xxx,,,249.1967,21.599,838,BSS,838_301_4002_6_271
"""1237663784215773387""",42.0422386398841,0.0378044892991676,301,4263,4,396,Xxx,,,42.04223,0.03781,839,BSS,839_301_4263_4_396
"""1237663479796269361""",334.783832757651,0.543279964077543,301,4192,5,187,Xxx,,,334.7838,0.543294,841,BSS,841_301_4192_5_187
"""1237663269873647978""",309.84190821975,77.4663496638672,301,4143,6,94,Xxx,,,309.8417,77.46636,842,BSS,842_301_4143_6_94
"""1237663204918821034""",10.5623338697062,0.724843689534223,301,4128,5,194,Xxx,,,10.56234,0.72484,843,BSS,843_301_4128_5_194
"""1237663269873516779""",308.335503818039,77.6015333925076,301,4143,6,92,Xxx,,,308.3354,77.60152,845,BSS,845_301_4143_6_92
"""1237663479797055655""",336.598942139091,0.506874071594989,301,4192,5,199,Xxx,,,336.5989,0.506887,846,BSS,846_301_4192_5_199
"""1237663269873320042""",306.817331723877,77.7739198576033,301,4143,6,89,Xxx,,,306.8173,77.77392,847,BSS,847_301_4143_6_89
"""1237663784211054867""",31.260317245307,0.0962179514384259,301,4263,4,324,Xxx,,,31.2603,0.096226,848,BSS,848_301_4263_4_324
"""1237663269872861652""",302.582362081263,78.2799935815277,301,4143,6,82,Xxx,,,302.5825,78.27999,849,BSS,849_301_4143_6_82
"""1237663479798038584""",338.76157985399,0.465774221394474,301,4192,5,214,Xxx,,,338.7616,0.46579,851,BSS,851_301_4192_5_214
"""1237663204918821046""",10.5798012614497,0.780111262134903,301,4128,5,194,Xxx,,,10.57981,0.780077,852,BSS,852_301_4128_5_194
"""1237663530252238973""",112.549151454392,39.0909016409288,301,4204,3,36,Xxx,,,112.5491,39.09092,853,BSS,853_301_4204_3_36
"""1237663204922294465""",18.5701770882676,0.731917846681583,301,4128,5,247,Xxx,,,18.57018,0.73191,855,BSS,855_301_4128_5_247
"""1237663230158637062""",351.017568075224,54.0672726697153,301,4134,4,299,Xxx,,,351.0175,54.06727,856,BSS,856_301_4134_4_299
"""1237663542602892002""",315.786658107054,-0.463585859351005,301,4207,2,76,Xxx,,,315.7867,-0.463581,861,BSS,861_301_4207_2_76
"""1237664289931853850""",193.039707182637,14.2870181775937,301,4381,2,147,Xxx,,,193.0397,14.28702,863,BSS,863_301_4381_2_147
"""1237664289936703534""",204.451002265782,13.7558208540206,301,4381,2,221,Xxx,,,204.451,13.75583,864,BSS,864_301_4381_2_221
"""1237664290469511310""",195.010209308031,14.5998525411211,301,4381,3,159,Xxx,,,195.0102,14.59986,865,BSS,865_301_4381_3_159
"""1237663542608593103""",328.744043563293,-0.538130324362349,301,4207,2,163,Xxx,,,328.744,-0.53813,866,BSS,866_301_4207_2_163
"""1237664291006447693""",195.046035011764,15.1508906357417,301,4381,4,160,Xxx,,,195.0461,15.15089,867,BSS,867_301_4381_4_160
"""1237664289399570521""",203.837874502703,13.3101589474283,301,4381,1,217,Xxx,,,203.8379,13.31016,869,BSS,869_301_4381_1_217
"""1237663231234540460""",355.042349990237,49.690591141619,301,4134,6,332,Xxx,,,355.0424,49.69059,870,BSS,870_301_4134_6_332
"""1237662526842994786""",192.999739552646,15.7486559632134,301,3970,6,74,Xxx,,,192.9997,15.74866,871,BSS,871_301_3970_6_74
"""1237662526308352132""",198.32710411121,15.232226162469,301,3970,5,108,Xxx,,,198.3271,15.23221,872,BSS,872_301_3970_5_108
"""1237664291010510945""",204.625543607843,14.4942254716568,301,4381,4,222,Xxx,,,204.6255,14.49422,874,BSS,874_301_4381_4_222
"""1237663231232967947""",353.065592146925,53.0833991941378,301,4134,6,308,Xxx,,,353.0656,53.0834,875,BSS,875_301_4134_6_308
"""1237664291539452022""",185.976343407467,15.738894532821,301,4381,5,101,Xxx,,,185.9763,15.73891,876,BSS,876_301_4381_5_101
"""1237664291541614677""",191.045178600897,15.6713824325298,301,4381,5,134,Xxx,,,191.0452,15.6714,877,BSS,877_301_4381_5_134
"""1237663231232836915""",353.063950040893,53.425066617908,301,4134,6,306,Xxx,,,353.064,53.42506,878,BSS,878_301_4134_6_306
"""1237662526306385960""",193.63263561529,15.4463516711817,301,3970,5,78,Xxx,,,193.6326,15.44636,879,BSS,879_301_3970_5_78
"""1237662526844502151""",196.660624712296,15.6530780315846,301,3970,6,97,Xxx,,,196.6606,15.65305,880,BSS,880_301_3970_6_97
"""1237664291543121922""",194.598173925519,15.4340417489187,301,4381,5,157,Xxx,,,194.5982,15.43405,881,BSS,881_301_4381_5_157
"""1237663542600598084""",310.571954603651,-0.605198787433773,301,4207,2,41,Xxx,,,310.572,-0.605192,882,BSS,882_301_4207_2_41
"""1237664286171398489""",131.749181098191,9.00812314799023,301,4380,3,111,Xxx,,,131.7492,9.008131,883,BSS,883_301_4380_3_111
"""1237663462608470177""",353.45614779652,0.663608852139245,301,4188,5,66,Xxx,,,353.4561,0.66359,884,BSS,884_301_4188_5_66
"""1237664093429760090""",117.062425198023,17.5231245277447,301,4335,4,35,Xxx,,,117.0624,17.52313,886,BSS,886_301_4335_4_35
"""1237664093429760285""",117.10734079193,17.5730420542205,301,4335,4,35,Xxx,,,117.1074,17.57305,887,BSS,887_301_4335_4_35
"""1237664093972136072""",127.895984748995,25.2025347095802,301,4335,5,119,Xxx,,,127.896,25.20254,889,BSS,889_301_4335_5_119
"""1237664093974560884""",133.2695728749,27.9992691785019,301,4335,5,156,Xxx,,,133.2696,27.99926,891,BSS,891_301_4335_5_156
"""1237663479260971138""",338.342202574915,0.0919720354749251,301,4192,4,211,Xxx,,,338.3422,0.091965,895,BSS,895_301_4192_4_211
"""1237663479793910244""",329.392911476813,0.542633514389773,301,4192,5,151,Xxx,,,329.3929,0.542633,896,BSS,896_301_4192_5_151
"""1237663530251125036""",111.318018979528,36.8789044468912,301,4204,3,19,Xxx,,,111.3181,36.87889,897,BSS,897_301_4204_3_19
"""1237664286167007431""",121.805783943464,6.7086400686704,301,4380,3,44,Xxx,,,121.8058,6.708641,900,BSS,900_301_4380_3_44
"""1237664286169956479""",128.469747010125,8.36595094472091,301,4380,3,89,Xxx,,,128.4698,8.36594,901,BSS,901_301_4380_3_89
"""1237663530790682656""",114.229107622515,42.4754049509991,301,4204,4,60,Xxx,,,114.2291,42.47543,902,BSS,902_301_4204_4_60
"""1237663542066610539""",317.182215183286,-1.03185399055008,301,4207,1,85,Xxx,,,317.1822,-1.031855,903,BSS,903_301_4207_1_85
"""1237663479256187116""",327.364705867637,0.0122988769356443,301,4192,4,138,Xxx,,,327.3647,0.012261,904,BSS,904_301_4192_4_138
"""1237664291546923177""",203.689540656324,14.9448566924793,301,4381,5,215,Xxx,,,203.6895,14.94486,905,BSS,905_301_4381_5_215
"""1237664292074356827""",181.287981494093,16.1443154659544,301,4381,6,71,Xxx,,,181.288,16.14433,907,BSS,907_301_4381_6_71
"""1237663546366754824""",128.352425605387,54.9434396181573,301,4208,1,164,Xxx,,,128.3525,54.94344,909,BSS,909_301_4208_1_164
"""1237662524159623269""",195.265858869501,13.5624649939278,301,3970,1,89,Xxx,,,195.2659,13.56247,911,BSS,911_301_3970_1_89
"""1237664668436660356""",159.183661033648,36.9286325207888,301,4469,3,312,Xxx,,,159.1837,36.92863,912,BSS,912_301_4469_3_312
"""1237663546898776414""",118.050003959475,46.0590497920236,301,4208,2,90,Xxx,,,118.05,46.05906,913,BSS,913_301_4208_2_90
"""1237664668442230878""",174.95913785881,39.4502614900068,301,4469,3,397,Xxx,,,174.9592,39.45026,915,BSS,915_301_4469_3_397
"""1237663782589235341""",5.6469471378126,-1.22912671506147,301,4263,1,153,Xxx,,,5.646951,-1.229164,916,BSS,916_301_4263_1_153
"""1237663230700815189""",357.247953717678,42.6748064340759,301,4134,5,380,Xxx,,,357.248,42.67479,919,BSS,919_301_4134_5_380
